Z05_RES	NAME	typologie_ofs	typologie_binaire	PFNONE	PFOBL	PFGEN	PFPROF	PFMAT	PFPRSF	PFPRSS	PFBAC	PFMAS	PFPHD	PFS	PFPRES	ADO	ADUNE	NADFM	NADHO	NADRET	NADINV	NADOTH	ADM	ADF	AD3PRIM	AD3SEC	AD3TERT	ADD1AGR	ADD2EXT	ADD2BAS	ADD2HEA	ADD2LIT	ADD2IS	ADD2CST	ADD3TRD	ADD3TRS	ADD3ACC	ADD3IT	ADD3FIN	ADD3RE	ADD3PRO	ADD3SUP	ADD3ADM	ADD3EDU	ADD3HC	ADD3SOC	ADD3REC
2701.063	Basel Gundeldingen-Delsbergallee	Espace des centres urbains	U	0.03200883	0.138337013	0.076894776	0.236019132	0.090507726	0.03200883	0.028881531	0.057211185	0.12196468	0.040654893	0.088116262	0.057395143	0.914481898	0.085518102	0.071473159	0.075218477	0.247191011	0.071785268	0.017478152	0.504993758	0.495006242	0	0.195852535	0.804147465	0	0	0.027265745	0.049539171	0.050691244	0.003072197	0.065284178	0.124039939	0.049923195	0.064132104	0.030721966	0.05952381	0.011904762	0.079877112	0.070660522	0.044930876	0.094854071	0.069124424	0.051843318	0.017665131
2701.07	Basel Bruderholz	Espace des centres urbains	U	0.010971787	0.089221124	0.062213648	0.190860863	0.089944538	0.06727755	0.040270075	0.045816253	0.14383892	0.105618519	0.103327707	0.050639016	0.960275928	0.039724072	0.13867745	0.075642245	0.417697431	0.021646051	0.024976213	0.541151284	0.458848716	0.007516623	0.156114484	0.836368893	0.007516623	0	0.018791558	0.073142527	0.029199191	0.012142238	0.022838971	0.107256432	0.031511998	0.036426713	0.027753686	0.080948251	0.012431339	0.121422376	0.023128072	0.06128939	0.149176062	0.098583406	0.028331888	0.026308182
2701.081	Basel Bachletten-Zoo	Espace des centres urbains	U	0.022968949	0.106054161	0.071033603	0.256061251	0.073160357	0.048773572	0.033035588	0.045654331	0.124911385	0.081667376	0.098823196	0.037856231	0.95863747	0.04136253	0.112192484	0.048121114	0.439578264	0.033792917	0.020816437	0.484455258	0.515544742	0.002232143	0.160714286	0.837053571	0.002232143	0	0.016581633	0.079719388	0.02997449	0	0.034438776	0.111607143	0.035395408	0.019770408	0.041135204	0.034757653	0.017538265	0.170918367	0.041454082	0.047193878	0.101084184	0.102997449	0.05994898	0.024553571
2701.082	Basel Bachletten-Neubad	Espace des centres urbains	U	0.008570449	0.088789853	0.07919095	0.280425094	0.104730888	0.069420638	0.033424751	0.049194378	0.118272197	0.047308879	0.084333219	0.036338704	0.977852968	0.022147032	0.08951092	0.040602891	0.420178407	0.029836973	0.01445709	0.459858505	0.540141495	0.002991773	0.126028422	0.870979806	0.002991773	0	0.023186238	0.039640987	0.013089005	0.012341062	0.037771129	0.102842184	0.040762902	0.025430067	0.028795812	0.059461481	0.005609574	0.102842184	0.023186238	0.066192969	0.142483171	0.119670905	0.086013463	0.025056096
2701.09	Basel Gotthelf	Espace des centres urbains	U	0.01550016	0.11760946	0.059923298	0.277884308	0.06583573	0.059124321	0.028443592	0.045381911	0.136784915	0.059284116	0.082614254	0.051613934	0.954088953	0.045911047	0.086657102	0.045050215	0.367575323	0.051362984	0.02266858	0.490674319	0.509325681	0.011442441	0.132454924	0.856102635	0.011442441	0	0.023231623	0.053398058	0.028085992	0.002427184	0.025312067	0.127253814	0.047503467	0.019417476	0.036407767	0.024965326	0	0.124479889	0.060332871	0.044036061	0.154646325	0.100554785	0.036407767	0.032246879
2701.101	Basel Iselin-Türkheim-Strassburg	Espace des centres urbains	U	0.009457862	0.136632326	0.079547374	0.228508698	0.097449755	0.057929404	0.026853572	0.054889377	0.155210269	0.030569161	0.07802736	0.044924844	0.918781726	0.081218274	0.083607047	0.059122126	0.319199761	0.090474769	0.017617199	0.487608241	0.512391759	0	0.152466368	0.847533632	0	0	0.016442451	0.054559043	0.040732436	0.010089686	0.03064275	0.082959641	0.031390135	0.0377429	0.038490284	0.064648729	0.00896861	0.15284006	0.052690583	0.050074738	0.091180867	0.102765321	0.05044843	0.028026906
2701.102	Basel Iselin-Wagenring	Espace des centres urbains	U	0.031631098	0.150914634	0.103467988	0.278391768	0.084222561	0.050304878	0.03429878	0.040967988	0.078125	0.030297256	0.067835366	0.049542683	0.930256766	0.069743234	0.080846634	0.050659264	0.38723109	0.079458709	0.023247745	0.471200555	0.528799445	0	0.155029094	0.844970906	0	0	0.021612635	0.04322527	0.050706567	0.009975062	0.029509559	0.084372402	0.07439734	0.047381546	0.037406484	0.071903574	0.02078138	0.069825436	0.091853699	0.042809643	0.086866168	0.089359933	0.06566916	0.013715711
2701.103	Basel Iselin-Theodor-Herzl	Espace des centres urbains	U	0.040524434	0.226460072	0.10011919	0.299562972	0.072109654	0.036948749	0.010131108	0.016487882	0.027413588	0.016686532	0.099523242	0.054032578	0.895299145	0.104700855	0.107264957	0.137179487	0.479487179	0.127777778	0.034188034	0.563675214	0.436324786	0	0.18269778	0.81730222	0	0	0.014228799	0.05520774	0.040978941	0.008537279	0.06374502	0.104154809	0.088218554	0.06943654	0.009675583	0.033010814	0.008537279	0.083096187	0.113830393	0.035856574	0.077404667	0.078542971	0.070005692	0.013659647
2701.111	Basel St.Johann Kannenfeld	Espace des centres urbains	U	0.026330326	0.168661388	0.053581293	0.182286872	0.083962438	0.039587553	0.036273246	0.052108267	0.17050267	0.06775916	0.059105137	0.05984165	0.925958702	0.074041298	0.102949853	0.055162242	0.199410029	0.060176991	0.0179941	0.490855457	0.509144543	0	0.155903707	0.844096293	0	0	0.019487963	0.048146733	0.045471914	0.008788689	0.034008407	0.070691632	0.022927016	0.053878487	0.026748185	0.042414979	0.016048911	0.130301872	0.047382499	0.03362629	0.137944211	0.112724494	0.070691632	0.027894536
2701.112	Basel St.Johann-Friedmatt	Espace des centres urbains	U	0.028792913	0.223329642	0.0767811	0.224067922	0.068290882	0.046696198	0.013658176	0.030454042	0.089147287	0.035437431	0.108896272	0.054448136	0.924420677	0.075579323	0.139750446	0.068092692	0.325490196	0.079857398	0.038502674	0.526916221	0.473083779	0.009053871	0.173381621	0.817564509	0.009053871	0	0.014486193	0.076052512	0.028972386	0.011317338	0.042553191	0.11045722	0.06156632	0.063377094	0.018560435	0.043005885	0.015844273	0.111815301	0.087822544	0.027161612	0.085106383	0.057944771	0.083748302	0.011770032
2701.113	Basel St.Johann-Elsass-Lothringen	Espace des centres urbains	U	0.053017945	0.216965742	0.086256117	0.194738989	0.076468189	0.037112561	0.024469821	0.073205546	0.099102773	0.025489396	0.069738989	0.043433931	0.899802241	0.100197759	0.093935399	0.05306526	0.186222808	0.076137113	0.041199736	0.567567568	0.432432432	0.003833049	0.224872232	0.771294719	0.003833049	0	0.026405451	0.054940375	0.035349233	0.003407155	0.104770017	0.115843271	0.049403748	0.077512777	0.02725724	0.044293015	0.021294719	0.045996593	0.103918228	0.016609881	0.068994889	0.068568995	0.06516184	0.020868825
2701.12	Basel Kleinbasel-Altdtadt-Clara	Espace des centres urbains	U	0.034616093	0.195359971	0.08377831	0.240655496	0.075124287	0.048057448	0.024304916	0.048241576	0.124470632	0.021542994	0.060025778	0.0438225	0.89422195	0.10577805	0.058697646	0.049526139	0.299602568	0.062060532	0.040048915	0.545093244	0.454906756	0.003577107	0.166534181	0.829888712	0.003577107	0	0.021462639	0.080683625	0.029411765	0	0.034976153	0.104531002	0.052861685	0.071939587	0.025039746	0.060413355	0.01709062	0.13990461	0.060413355	0.042130366	0.051669316	0.073926868	0.066772655	0.037758347
2701.14	Basel Wettstein-Badische Bahnhof	Espace des centres urbains	U	0.024731769	0.147299509	0.079650846	0.245862884	0.072194945	0.058737952	0.026732133	0.06273868	0.122204037	0.056555737	0.059647209	0.043644299	0.927781392	0.072218608	0.114834092	0.050097593	0.390045543	0.058880937	0.012036435	0.515289525	0.484710475	0.013178914	0.138578275	0.848242812	0.013178914	0	0.01158147	0.08586262	0.014776358	0	0.026357827	0.110223642	0.046325879	0.063897764	0.029952077	0.062699681	0.013578275	0.132188498	0.060303514	0.048722045	0.092651757	0.06629393	0.075079872	0.016373802
2701.151	Basel Hirzbrunnen-Rankhof-Claraspital	Espace des centres urbains	U	0.019358623	0.143136488	0.090731326	0.37915526	0.064724286	0.076456785	0.024247165	0.028353539	0.044583496	0.019358623	0.06511537	0.044779038	0.972355769	0.027644231	0.126602564	0.069310897	0.603766026	0.020032051	0.016826923	0.493189103	0.506810897	0.003669725	0.161009174	0.835321101	0.003669725	0	0.018807339	0.059174312	0.008256881	0.015137615	0.059633028	0.118807339	0.059633028	0.038073394	0.018807339	0.049541284	0.022477064	0.090366972	0.07293578	0.058715596	0.078440367	0.100458716	0.061926606	0.021559633
2701.152	Basel Hirzbrunnen-Erlenmatt	Espace des centres urbains	U	0.046199011	0.17552534	0.084826947	0.244128554	0.07092089	0.042181706	0.022404203	0.052533993	0.076946848	0.027194067	0.106304079	0.050834363	0.916716064	0.083283936	0.092471844	0.090397155	0.345287493	0.090397155	0.020450504	0.556016598	0.443983402	0.003749531	0.172853393	0.823397075	0.003749531	0	0.033745782	0.058117735	0.02512186	0.008248969	0.047619048	0.121484814	0.06111736	0.044619423	0.02999625	0.048743907	0.015373078	0.140982377	0.094488189	0.030746157	0.050993626	0.084364454	0.047994001	0.023997
2701.171	Basel Mätthäus Erasmusplatz	Espace des centres urbains	U	0.028804609	0.167786846	0.057849256	0.179068651	0.072011522	0.050888142	0.0331253	0.064570331	0.172827652	0.059049448	0.060009602	0.054008641	0.941993464	0.058006536	0.112336601	0.056372549	0.297794118	0.046977124	0.020833333	0.555964052	0.444035948	0	0.161378556	0.838621444	0	0	0.019146608	0.080962801	0.013129103	0.004923414	0.04321663	0.120350109	0.0202407	0.092450766	0.033916849	0.043763676	0.004376368	0.15809628	0.037199125	0.018052516	0.134573304	0.072757112	0.060722101	0.013676149
2701.172	Basel Mätthäus Matthäuskirche	Espace des centres urbains	U	0.038323858	0.231838282	0.069488313	0.164245104	0.079385134	0.02926932	0.024005054	0.068014319	0.111181301	0.033691303	0.090755949	0.059802064	0.889064351	0.110935649	0.122384524	0.090011844	0.262534544	0.084879589	0.065534939	0.562179234	0.437820766	0.004841313	0.168370091	0.826788596	0.004841313	0	0.030123722	0.05648198	0.017751479	0	0.06401291	0.097364174	0.036578806	0.064550834	0.023130715	0.045723507	0.020441097	0.110274341	0.090909091	0.024206563	0.118343195	0.05809575	0.052716514	0.028509952
2701.173	Basel Mätthäus Efringerstrasse	Espace des centres urbains	U	0.06042885	0.226705653	0.083430799	0.183430799	0.083820663	0.037231969	0.023586745	0.044249513	0.099025341	0.018518519	0.092787524	0.046783626	0.922836288	0.077163712	0.077163712	0.086896072	0.238095238	0.119221411	0.038234272	0.515119917	0.484880083	0	0.194344704	0.805655296	0	0	0.034560144	0.059694794	0.036355476	0	0.063734291	0.10951526	0.035008977	0.063734291	0.048473968	0.030969479	0.004039497	0.101885099	0.129263914	0.014362657	0.057001795	0.046678636	0.082136445	0.026929982
2701.18	Basel Klybeck	Espace des centres urbains	U	0.056688326	0.276495631	0.10732691	0.222720143	0.050190455	0.030248712	0.012995743	0.053327358	0.043468519	0.010082904	0.088953619	0.04750168	0.894495413	0.105504587	0.077981651	0.106338616	0.272727273	0.145120934	0.041701418	0.574645538	0.425354462	0.005854801	0.236533958	0.757611241	0.005854801	0	0.029859485	0.043911007	0.040398126	0.010538642	0.111826698	0.12763466	0.048594848	0.057377049	0.022248244	0.041569087	0	0.074941452	0.121779859	0.015222482	0.042740047	0.040398126	0.102459016	0.029274005
2701.19	Basel Kleinhüningen	Espace des centres urbains	U	0.059430366	0.256111236	0.103162144	0.277864992	0.058084772	0.033864095	0.010989011	0.028033191	0.028257457	0.009867683	0.070867908	0.063467145	0.863351254	0.136648746	0.10797491	0.097670251	0.363799283	0.110215054	0.069444444	0.593189964	0.406810036	0.004716981	0.214033019	0.78125	0.004716981	0	0.017688679	0.030070755	0.036556604	0.004716981	0.125	0.188089623	0.096108491	0.050707547	0.03125	0.041863208	0	0.040683962	0.076650943	0.027122642	0.039504717	0.056014151	0.086084906	0.015330189
2703.1	Riehen Dorf	Espace des centres urbains	U	0.017195767	0.093584656	0.074900794	0.284391534	0.07771164	0.083002646	0.024801587	0.041666667	0.097056878	0.062003968	0.101686508	0.041997354	0.936190476	0.063809524	0.084761905	0.059047619	0.453015873	0.048571429	0.014603175	0.527619048	0.472380952	0.008471313	0.150943396	0.840585291	0.008471313	0	0.021178283	0.070080863	0.023103581	0.005775895	0.030804775	0.112052368	0.06045437	0.026184059	0.021948402	0.075086638	0	0.117058144	0.051983057	0.072391221	0.063149788	0.104351174	0.061994609	0.037350789
2703.2	Riehen In der Au	Espace des centres urbains	U	0.012503006	0.072854051	0.069968742	0.252224092	0.073815821	0.0776629	0.025727338	0.032219283	0.122866074	0.100504929	0.103390238	0.056263525	0.960294118	0.039705882	0.104411765	0.050980392	0.518627451	0.018627451	0.025	0.478921569	0.521078431	0.008675535	0.167148641	0.824175824	0.008675535	0	0.02891845	0.079236553	0.008675535	0.009253904	0.041064199	0.10410642	0.026026605	0.043377675	0.058415269	0.069982649	0.013302487	0.107576634	0.035280509	0.060150376	0.064198959	0.149797571	0.055523424	0.015037594
2703.3	Riehen Niederholz	Espace des centres urbains	U	0.016545334	0.11681006	0.074123097	0.325943084	0.076108537	0.071972204	0.031767042	0.042025149	0.058074123	0.036730642	0.106386499	0.043514229	0.957898525	0.042101475	0.119467434	0.064771501	0.61209068	0.042461317	0.02806765	0.531486146	0.468513854	0.006669446	0.179658191	0.813672363	0.006669446	0	0.018757816	0.076281784	0.037098791	0.012505211	0.035014589	0.098791163	0.038766153	0.027928303	0.028345144	0.087953314	0.019174656	0.101709045	0.051688203	0.060441851	0.082534389	0.137140475	0.025844102	0.020008337
2703.4	Riehen-Friedhof Bettingen	Espace des centres urbains	U	0.005988024	0.075648703	0.070459082	0.249500998	0.111776447	0.081636727	0.031337325	0.037125749	0.101596806	0.09241517	0.110778443	0.031736527	0.961330935	0.038669065	0.208183453	0.09442446	0.60971223	0.022482014	0.01528777	0.508992806	0.491007194	0.004820568	0.129619711	0.865559721	0.004820568	0	0.013926085	0.069094804	0.022495983	0	0.024102839	0.140332084	0.036422067	0.038564542	0.03535083	0.057311194	0.009105517	0.121049813	0.037493305	0.033743974	0.080342796	0.102838779	0.059453669	0.021424746
2761.1	Aesch Dornachbrugg	Espace des centres urbains	U	0.015281757	0.144858325	0.072110793	0.382680675	0.057784145	0.075931232	0.014963387	0.025947151	0.043139128	0.017669532	0.108086597	0.041547278	0.960092539	0.039907461	0.09832273	0.080393291	0.33545402	0.042220937	0.004916136	0.529496819	0.470503181	0.007845701	0.239620791	0.752533508	0.007845701	0	0.010460935	0.062438705	0.09382151	0.005557372	0.067342269	0.1627983	0.052304675	0.029748284	0.024517816	0.105590062	0.013076169	0.078130108	0.054593004	0.051323962	0.041516836	0.058188951	0.033998039	0.013076169
2761.2	Aesch-Dorf Pfeffingen	Espace des centres urbains	U	0.006039076	0.118827709	0.064653641	0.336234458	0.077442274	0.089698046	0.024333925	0.039431616	0.081705151	0.0330373	0.090763766	0.037833037	0.978097194	0.021902806	0.160164271	0.054414784	0.433607118	0.026009582	0.016427105	0.531827515	0.468172485	0.00309119	0.248068006	0.748840804	0.00309119	0	0.018547141	0.085780526	0.057187017	0.012751159	0.073802164	0.097758887	0.034003091	0.015842349	0.02511592	0.097758887	0.006955178	0.13137558	0.0625966	0.048299845	0.063755796	0.078438949	0.035548686	0.015069552
2762.1	Allschwil Dorf	Espace des centres urbains	U	0.016329062	0.062835883	0.059942125	0.304464655	0.07399752	0.101694915	0.025423729	0.040926002	0.116370401	0.047126912	0.089086399	0.061802398	0.968366208	0.031633792	0.075176777	0.081503536	0.323036844	0.033494604	0.024934872	0.612206922	0.387793078	0.012684989	0.16744186	0.81987315	0.012684989	0.002959831	0.031289641	0.05961945	0.022832981	0.007610994	0.043128964	0.13192389	0.049471459	0.030021142	0.02832981	0.089640592	0.023255814	0.152642706	0.026215645	0.074841438	0.045665962	0.070190275	0.057928118	0.022832981
2762.2	Allschwil Neuallschwil	Espace des centres urbains	U	0.016572268	0.144535347	0.077407174	0.364170338	0.073001888	0.090832809	0.013006083	0.016572268	0.041535557	0.023075309	0.080553807	0.058737151	0.930354267	0.069645733	0.09057971	0.077697262	0.452093398	0.045088567	0.011272142	0.507246377	0.492753623	0.007494145	0.175644028	0.816861827	0.007494145	0	0.003747073	0.048711944	0.047306792	0.017330211	0.058548009	0.174238876	0.044496487	0.044028103	0.017798595	0.062763466	0.003747073	0.112880562	0.034660422	0.072599532	0.03793911	0.089929742	0.057142857	0.012177986
2762.3	Allschwil Mühleweg	Espace des centres urbains	U	0.023575639	0.146561886	0.070923379	0.364636542	0.079174853	0.061886051	0.01237721	0.02632613	0.060510806	0.024950884	0.068958743	0.060117878	0.93238062	0.06761938	0.082955734	0.060996863	0.360404322	0.046009062	0.015336354	0.483095155	0.516904845	0.006075334	0.183070069	0.810854597	0.006075334	0.003240178	0.036452005	0.045767517	0.039287161	0.009720535	0.048602673	0.10490077	0.051032807	0.029161604	0.047387606	0.085054678	0.011340624	0.147833131	0.05508303	0.019036047	0.057108141	0.091130012	0.052247874	0.012960713
2762.4	Allschwil Lindenplatz	Espace des centres urbains	U	0.016584767	0.115888616	0.072276822	0.354832105	0.056715807	0.088656839	0.025798526	0.028665029	0.078009828	0.026412776	0.08988534	0.046273546	0.959183673	0.040816327	0.071821036	0.066326531	0.483908948	0.050235479	0.007849294	0.523547881	0.476452119	0.003161698	0.185636856	0.811201445	0.003161698	0	0.0266486	0.061878952	0.044263776	0	0.052845528	0.086269196	0.047877145	0.029810298	0.048328817	0.055103884	0.00767841	0.139114724	0.048328817	0.066395664	0.061878952	0.076784101	0.070912376	0.016260163
2763	Arlesheim	Espace des centres urbains	U	0.020372322	0.103734926	0.067088163	0.273504274	0.086875073	0.075869336	0.036061351	0.036178433	0.10701323	0.050813722	0.103149514	0.039339656	0.96040724	0.03959276	0.109049774	0.061538462	0.471945701	0.018099548	0.012443439	0.463574661	0.536425339	0.007263923	0.176755448	0.81598063	0.007263923	0	0.02259887	0.065106268	0.041162228	0.005918752	0.04196933	0.131019639	0.023675007	0.033360237	0.032822168	0.049502287	0.007263923	0.089588378	0.034436373	0.064299166	0.085014797	0.124562819	0.079096045	0.024751143
2764	Biel-Benken-Schönenbuch	Espace sous influence des centres urbains	N	0.005279366	0.063352398	0.058512978	0.349538055	0.080950286	0.10074791	0.028596568	0.043554773	0.058293005	0.049934008	0.117685878	0.043554773	0.968226707	0.031773293	0.067840275	0.116788321	0.408329755	0.016316015	0.02919708	0.492056677	0.507943323	0.020671835	0.22118863	0.758139535	0.020671835	0	0.032041344	0.069767442	0.060465116	0.011886305	0.047028424	0.135917313	0.032041344	0.013436693	0.028940568	0.09250646	0.012403101	0.088888889	0.008268734	0.060981912	0.063565891	0.096124031	0.069767442	0.021705426
2765.1	Binningen Dorf	Espace des centres urbains	U	0.008560946	0.125968202	0.067060742	0.276803914	0.07684468	0.078679168	0.02996331	0.045454545	0.100489197	0.059315124	0.067060742	0.063799429	0.941512605	0.058487395	0.056134454	0.068571429	0.285378151	0.037983193	0.011092437	0.524705882	0.475294118	0.002804487	0.181490385	0.815705128	0.002804487	0	0.015625	0.086137821	0.026842949	0.013621795	0.039262821	0.105769231	0.051282051	0.048878205	0.039262821	0.099358974	0.012019231	0.131009615	0.040865385	0.032852564	0.073717949	0.096153846	0.033653846	0.010016026
